Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36
7022,1,1,1,117961,270488,1,0,1,1,1,149210,-1,22.953802020520076,1,0,1,174445,8.468085233652477,1,120099,120097,-1,1,1,1.77,37.70094541268075,0,33148,2,1,1,-2.77548214025,21009,118343,1,68.81383765381077,0
7023,1,1,1,117961,290919,1,0,0,1,1,118856,0,61.87842046257552,0,2,1,117906,9.179317827303956,1,118322,118321,0,-1,1,1.77,33.406903014770236,0,16511,1,1,1,1.0,2541,118343,1,89.53079052932036,0
7024,1,1,1,117961,118453,1,0,1,1,1,118746,-1,41.70799844464901,1,139,1,160002,2.1064355720434413,1,118749,118747,0,1,1,1.77,20.81654797394068,0,19751,1,1,7,1.0,18213,118386,1,7.3241513167820465,1
7025,0,1,1,117961,118363,1,0,-1,1,1,118360,0,9.544422537673336,2,0,1,118362,72.51887260316259,1,124436,124435,-1,0,1,1.77,6.842872522849197,0,33320,1,1,43,0.0,3745,118300,1,30.21701248288918,1
7026,1,1,1,118169,292795,1,0,1,1,1,118179,-1,23.514094703881582,2,3,1,204891,19.39392128022408,1,126685,126684,0,1,1,1.77,8.249907171231364,0,15713,1,0,7,3.09835331772,3606,118170,1,48.02424514738499,0
7027,1,2,1,117961,118398,1,0,1,1,1,118507,-1,82.15682025653409,1,0,1,158043,99.86328136127244,1,118399,118396,1,2,1,1.77,7.426389921584886,0,45814,2,-1,1,-1.7185864545,21869,118327,1,2.6665697289487644,0
7028,1,1,1,117961,308574,1,1,1,1,1,118910,-1,85.71816315019217,1,0,1,279443,55.15841715523927,1,118779,118777,0,1,1,3.54,10.731110054846393,0,74994,3,2,7,3.25959345061,25237,117962,1,69.68864731876171,2
7029,1,1,1,117961,118762,1,-1,2,1,1,118684,0,98.69619944246934,2,0,1,124306,2.4884223735073374,1,124307,124305,1,0,1,1.77,42.58638426996168,0,86930,3,0,1,0.910389196032,3707,118446,1,30.256438621162886,2
7030,1,1,1,117961,290919,1,0,2,1,1,118391,0,50.49297049149889,1,0,1,117906,2.6352156557192252,1,117908,117905,2,1,1,1.77,64.52601931381497,0,81026,1,1,211,1.0,4669,118327,1,3.7573358949828384,1
7031,1,1,1,118602,19721,1,-1,-1,1,1,118008,2,70.77140990478576,0,0,1,118568,76.6549592596382,1,118570,118568,0,2,1,1.77,42.189432876537914,0,19483,1,2,5,1.39470966909,58466,118603,1,78.23684581942278,1
7032,1,1,1,117961,290919,1,1,-1,1,1,119598,1,69.55113610216155,2,0,1,117906,95.2221058004743,1,118322,118321,1,1,1,1.77,71.39980483424466,0,27405,2,-1,1,-1.34526464534,7265,118343,1,49.398141239285366,-1
7033,1,1,1,117961,290919,1,2,1,1,1,120297,-1,88.73881885884664,2,1,1,120474,15.752449684417403,1,118786,118784,1,2,1,5.31,33.30946149983085,0,34644,6,0,40,1.0,6191,118300,1,16.513756086682008,2
7034,1,1,1,117961,118398,1,0,2,1,1,118970,2,33.418742248347186,-1,0,1,311441,64.04665646093505,1,118892,118890,0,2,1,1.77,80.65123549174993,0,80493,1,1,1,3.16053675137,15421,117969,1,28.966520069302682,0
7035,1,1,1,117961,308574,1,1,0,2,1,120551,1,43.79062104857001,1,1,1,132799,66.57789817497695,1,118539,118536,0,0,1,1.77,30.84404793268637,0,4674,9,2,5,1.0,16065,118225,1,51.63426764591739,-1
7036,1,1,1,117961,290919,1,1,0,1,1,124948,0,19.261430608685835,1,0,1,117906,18.051443308383675,1,117908,117905,-1,1,1,1.77,14.511648274308818,0,36479,1,1,1,1.51896837299,72209,118225,2,56.96201539698917,0
7037,1,1,1,117961,308574,1,2,2,1,1,125016,-1,6.932772903218387,1,4,2,178199,29.534558997815953,1,118687,118685,-1,1,1,1.77,45.249657645686504,0,75953,1,1,1,1.71212107106,5177,118386,1,52.12535196889995,2
7038,1,1,1,117961,118704,1,-1,2,1,1,120054,0,48.75812107165653,0,0,1,122081,74.01852051342146,1,118705,118702,2,1,1,40.71,73.56564772637606,0,79091,6,0,10,3.43649050968,17616,118225,1,23.164058788835263,1
7039,1,1,1,118887,118295,1,-1,1,1,1,118458,0,80.62953960880387,1,2,1,138565,49.85656523171228,2,118296,118293,2,2,1,1.77,33.34426522921227,0,25272,1,2,288,-0.333381624116,4384,118888,1,36.145877756208456,1
7040,1,1,1,117961,118638,2,1,0,1,1,118053,1,74.33989049933216,2,0,1,167617,54.34905371614249,1,118639,118636,-1,0,1,1.77,82.6494909161573,0,39882,2,0,1,-0.191401046751,5196,118052,1,18.026056823067236,1
7041,1,1,1,118290,118424,1,1,0,1,1,118437,-1,30.67002979514031,-1,1,1,137017,68.25145815306118,1,120315,120313,0,1,1,1.77,79.49655221497814,0,80746,4,2,168,4.52800640736,1402,118291,1,83.59173714279525,1
7042,1,1,1,117961,308574,1,0,-1,1,1,119181,0,68.25860079670562,1,1,1,279443,78.43552946468037,1,118779,118777,-1,1,1,1.77,47.29696590616648,0,43499,1,2,1,0.183863906964,744,118300,2,67.18227918529846,-1
7043,0,1,1,118084,19721,1,-1,-1,1,1,117884,0,21.058581008917198,0,0,1,281735,90.35924430862016,1,118570,118568,2,2,1,7.08,68.20546610650709,0,20298,1,1,1,-0.179394714958,95513,118085,1,90.18928262889413,-1
7044,1,1,1,117961,119095,1,2,-1,1,1,123173,-1,20.012574388754423,2,0,1,120324,50.93967840270387,2,119096,119093,1,1,1,1.77,5.557088698895141,0,40308,1,0,3,-1.17179720872,1541,118225,1,71.99739908414561,0
7045,1,1,1,117961,290919,1,2,2,1,1,119830,2,62.25943111368154,0,0,1,117906,17.749844453198715,1,118322,118321,1,1,1,1.77,94.3981463288615,0,43695,1,2,4,1.0,8686,118327,1,43.95005190038241,0
7046,1,1,1,117902,118960,1,1,2,1,1,277693,0,27.262198383166016,2,2,1,118959,83.63850184725177,1,120774,120773,-1,0,1,1.77,92.48994740803901,0,26912,1,2,9,-1.4099616913,2286,117903,1,52.994952450858314,2
7047,1,1,1,117961,118424,2,1,0,1,1,119598,-1,60.476297407131305,0,0,1,133686,9.948803784192684,1,118836,118834,2,-1,1,1.77,32.6835318828448,0,45324,6,1,2,-2.30079122963,5027,118343,1,21.821326837513332,-1
7048,1,1,1,117935,117887,1,1,2,1,1,117878,2,34.632256330127206,-1,0,1,117913,16.280184272893738,1,119503,119502,1,0,1,1.77,7.999685473140284,0,22281,1,0,4,0.973156492212,1038,117936,1,91.72477977017732,-1
7049,1,1,1,117961,118762,1,2,0,1,1,119986,2,14.155609556037007,-1,10,1,248692,78.20668119838028,1,126186,126184,0,0,1,1.77,32.86560854759535,0,74015,1,0,2220,0.875917568711,14829,118052,1,88.51417168734767,-1
7050,0,1,1,118138,19721,1,2,0,1,1,117920,2,94.74761899946328,-1,12,1,281735,87.45045875801907,1,118570,118568,0,0,1,1.77,40.66738491352885,0,111852,1,2,9,-3.0157714119,26828,118139,1,89.37712754813649,-1
7051,1,1,1,117961,290919,1,0,1,1,1,120526,-1,92.98470768819675,2,0,1,117906,37.071119529954586,1,118322,118321,1,2,3,1.77,1.7357325979199367,0,2641,1,-1,2,1.23141495101,873,118413,1,3.3755672030155948,1
7052,1,1,1,117961,118424,1,0,-1,1,1,120312,1,3.3174359772161544,-1,0,1,157234,77.87114008759494,1,120315,120313,0,-1,1,8.85,94.36643701730534,0,20363,1,2,349,1.0,4219,118300,1,17.087586061729553,0
7053,1,1,3,117961,4673,1,0,-1,1,1,126229,2,86.65558870820924,0,0,1,302830,2.6840425127186873,1,128231,128230,0,1,1,1.77,6.57695047400998,0,29954,1,-1,17,1.0,3692,118413,1,97.92919726170578,0
7054,0,1,1,91261,290919,1,0,0,1,1,118202,1,27.764217988541095,-1,0,1,117906,75.18617571854914,1,118322,118321,0,-1,1,3.54,51.58055240774855,0,41867,2,2,1,1.81364538903,7284,118026,1,1.6981022817850966,2
7055,1,1,1,117961,118295,1,-1,-1,1,1,119488,0,91.51710173364899,0,0,1,301534,33.640876076121764,1,118730,118728,2,-1,1,1.77,44.26915738732866,0,73755,2,2,16,-0.405714645246,17058,118300,1,58.144288290957,-1
7056,1,1,1,119062,290919,1,1,1,1,1,118535,2,54.047059919401185,-1,0,1,117906,11.316717389964293,1,118322,118321,-1,2,1,1.77,12.279301246977747,0,41823,1,2,6,2.89937321966,7022,119091,1,87.31066898519882,0
7057,1,1,1,118887,118424,1,1,2,1,1,118979,0,16.438072741408803,2,0,1,303717,25.809455956812954,1,120008,120006,2,2,1,5.31,98.97314869725534,0,79120,3,-1,1,1.0,5278,118888,1,16.079308791861134,2
7058,1,1,1,117961,118424,1,1,-1,1,1,118458,0,63.795333430260094,2,0,1,311622,28.330042756162054,1,120008,120006,1,1,1,1.77,92.3746767371144,1,60039,1,-1,1,1.0,4738,118300,1,53.60937709386203,1
7059,1,1,1,118315,290919,1,1,2,1,1,119214,-1,18.56783475734599,0,0,1,117906,98.8478394681796,2,118322,118321,0,-1,1,1.77,92.40933072860878,0,75812,40,0,7,2.46729787782,75640,118463,1,99.15806691304743,0
7060,1,1,1,117961,290919,1,2,0,1,1,118352,2,11.934162869879595,1,0,1,117906,54.03518423861041,1,118322,118321,-1,-1,1,1.77,69.96872145271477,0,80093,2,2,2,-0.201878072343,20361,117962,1,91.25083074412579,-1
7061,0,1,1,117961,118131,1,0,2,2,3,118360,-1,63.098481836429045,2,4,1,122064,75.358256351366,1,118132,118129,0,0,1,3.54,49.831700225576824,0,33145,1,-1,3,-2.37421864287,4945,118300,1,6.04004175038757,0
7062,1,1,1,117961,290919,1,1,2,1,1,121979,-1,26.592502205862733,-1,0,1,117906,48.25487928605443,1,117908,117905,0,-1,1,1.77,86.96292397157576,0,40473,16,2,1,2.67643429287,32242,118327,1,96.04910485458433,-1
7063,1,1,1,91261,290919,1,-1,2,2,1,118202,-1,66.12275075671027,0,0,1,117906,32.262213462370084,1,118322,118321,-1,0,1,1.77,80.54454695422733,0,34949,1,-1,1,1.0,5496,118026,1,57.354410000072875,2
7064,1,1,1,117961,290919,1,0,0,1,1,123472,2,82.01524133573392,0,0,1,117906,23.29941291118508,1,117908,117905,2,2,1,1.77,21.93330569657972,0,19271,1,-1,1,0.728397360184,2594,118300,1,48.41192243283721,2
7065,1,1,1,117961,290919,1,2,-1,1,1,121639,1,55.89067254762088,0,0,1,117906,4.509311612202183,1,118322,118321,-1,0,1,1.77,63.540742742760756,0,4674,11,2,3,-3.57207326824,193,118413,1,99.43135186370662,1
7066,1,1,1,117961,290919,2,2,2,1,1,119961,0,99.68120244240563,2,9,1,125206,15.35176905932607,2,118261,118259,1,1,1,7.08,16.838518594946773,0,74771,1,2,23,-0.707092728499,7014,118446,1,85.76293803763242,2
7067,1,1,1,118120,19721,1,1,0,1,1,117878,0,11.824444588308513,-1,1,1,163031,39.81163192187112,1,118570,118568,0,2,1,1.77,14.11312039986048,0,43137,30,0,131,1.0,57516,118121,1,66.74381417304471,1
7068,1,1,1,117961,118205,1,2,0,1,1,121883,0,78.34917774440952,2,2,1,168365,47.40499760152076,1,119964,119962,0,0,1,1.77,53.46993108292059,0,75077,3,1,2,1.0,71189,118386,1,40.791100591184794,2
7069,1,1,1,117961,290919,1,1,2,1,1,121639,-1,3.839248230580139,-1,0,1,117906,14.341624986229728,1,118322,118321,1,2,1,1.77,48.3383273880714,0,79091,1,0,1,-0.878243312553,169,118413,1,2.0984164746514433,0
7070,1,1,1,117961,290919,1,2,-1,1,1,120526,-1,74.15885892002049,1,0,1,124402,58.71962199828118,1,118786,118784,2,0,1,1.77,35.29153946600291,0,25560,4,0,2,1.0,2649,118413,1,54.132732485477284,2
7071,1,1,1,117961,290919,1,-1,1,1,1,118403,2,86.25641316034891,-1,1,1,141377,18.236419628764665,1,117908,117905,-1,-1,1,3.54,39.34897738449763,0,6976,2,-1,35,1.0325144283,19623,118225,1,12.335799380263857,-1
7072,1,1,2,117961,290919,1,2,0,1,1,120370,-1,0.9966655076893982,1,0,1,237727,30.380505017391823,1,118786,118784,-1,2,1,1.77,72.78105078777992,0,31613,1,-1,7,-1.91236830425,3843,118413,1,71.97744732519108,0
7073,1,1,1,117961,118398,1,-1,2,1,1,118395,-1,72.86883814665231,1,0,1,125128,21.740906391043435,1,118892,118890,0,2,1,3.54,48.85975479246476,0,3852,1,0,3,-1.67078054113,3755,118343,1,87.35723723420801,0
7074,1,1,1,117961,118643,1,1,2,1,1,120559,2,39.252573628919166,0,2,1,304465,14.686342917649132,1,120989,120988,0,1,1,49.56,5.551258838686845,0,15678,1,0,3,0.187908975361,46104,118327,1,39.57854797409331,1
7075,1,1,1,117961,290919,1,0,1,1,1,119987,0,71.45727747082846,1,2,1,118785,3.7875383818981034,1,118786,118784,2,-1,1,7.08,63.60531899703151,0,41295,4,2,2,1.0,3883,118343,1,54.94995488546377,-1
7076,1,1,1,117961,118131,1,0,-1,1,1,125872,-1,66.55135908432891,2,0,1,278014,30.511545559733634,1,118532,118530,0,0,1,1.77,68.72343486659678,0,23920,1,0,1,-1.07867608654,4727,118300,1,97.8451829966142,-1
7077,1,1,1,5110,117887,1,1,1,1,1,117895,1,17.600242717672533,-1,0,1,117955,10.995898363236979,1,117888,117885,-1,-1,1,1.77,57.78006654489424,0,73755,1,2,6,2.05686194985,10038,117954,1,45.21940109111968,-1
7078,0,1,1,118084,19721,4,1,-1,1,1,117941,2,24.70600486392077,2,0,1,117886,26.784230924956187,1,117880,117879,-1,1,1,1.77,65.7295814150011,0,20742,1,-1,2,0.0,51871,118085,1,14.659046345793447,2
7079,1,1,1,117961,290919,1,1,0,1,1,120663,1,25.824971709359414,-1,0,1,117906,38.013142774942246,1,118322,118321,2,1,1,5.31,34.43377819259528,0,4674,1,-1,1,3.13852612017,17713,118225,1,2.7568025636396043,2
7080,1,1,1,118602,117887,1,0,0,1,1,117941,0,17.936925522616278,2,0,1,117913,97.67010664188454,1,117888,117885,1,-1,1,47.79,48.02056620008742,0,37950,1,-1,2,-0.0429834209909,55751,118603,1,3.481751704399161,-1
7081,1,1,1,119691,119695,1,0,0,2,1,118635,2,51.06208210720149,-1,0,1,117906,63.460955878286406,1,131797,131795,-1,2,1,3.54,40.39566164007925,0,31044,1,0,95,1.0,96999,119692,1,20.625009462767984,-1
7082,1,1,1,117961,118205,1,0,-1,1,1,119223,-1,86.75027144197898,2,0,1,168365,62.791003426276106,3,119964,119962,0,2,1,14.16,8.116950490416276,0,45978,1,1,2,-2.61452801078,7023,117962,1,1.2498870994007594,0
7083,1,1,1,117961,290919,1,2,1,1,1,118783,1,17.801816928436843,1,0,1,117906,96.9881373197518,1,118322,118321,0,1,1,1.77,43.00325795859009,0,35497,1,-1,3,1.39289530166,8563,118300,1,10.638012422349263,1
7084,1,1,1,117961,121916,1,2,2,1,1,120535,2,76.31435501780201,2,1,1,305057,27.5494536351224,1,123672,123670,1,1,1,12.39,96.381552424799,0,80722,1,0,4,1.0,50751,118225,1,95.4635782576434,-1
7085,1,1,1,117961,118205,1,1,1,1,1,118979,-1,71.68818217049294,2,1,1,268659,60.86724650506834,1,118319,118318,-1,0,1,1.77,63.0155031844084,0,73860,3,1,1,0.862041676307,55556,118052,1,15.73544315802734,1
7086,0,1,1,117961,290919,1,1,-1,1,1,121645,1,23.20668590761269,1,1,1,287626,52.22617830837134,1,117908,117905,0,0,1,1.77,84.97544556553527,0,30626,3,1,2,0.0,2017,118327,1,28.489481780799085,1
7087,1,1,1,117961,118424,1,-1,1,1,1,118458,0,70.58847769849132,1,0,1,303717,9.704989720981938,1,120008,120006,0,1,1,1.77,93.36732264180435,0,80499,1,1,1,-2.61237240848,5220,118300,1,31.49580402081058,-1
7088,1,1,1,119062,290919,2,-1,-1,1,1,118957,0,42.64556521125494,-1,0,1,117906,99.31260998245361,1,117908,117905,1,2,1,12.39,91.01195168264118,0,15679,1,1,1,-0.521896905251,97016,119091,1,2.0682582828688623,2
7089,1,1,1,117961,118638,1,0,2,1,1,120059,0,18.083159654884696,0,0,1,310589,85.77870094124151,1,120814,120812,-1,2,1,1.77,97.3357088447503,0,29620,1,-1,4,2.17945299554,3763,118300,1,57.84270996277896,0
7090,1,1,1,117961,118638,1,-1,-1,1,1,120059,0,44.13776160005,2,0,1,310589,28.56559848042345,1,120814,120812,1,-1,1,3.54,54.73078538786636,0,35528,128,0,1,1.14342350315,3763,118300,1,87.87686586780936,0
7091,1,1,1,117929,117887,1,1,2,1,1,117884,1,22.96391714287901,-1,0,1,117913,22.953434326934197,1,117888,117885,1,-1,1,1.77,69.02896817632683,0,18912,1,1,3,1.0,25430,117930,1,37.18213392929012,2
7092,1,1,1,117961,290919,1,0,-1,1,1,120551,0,87.73480932931318,-1,0,1,117906,53.31621464405013,1,118322,118321,-1,1,1,1.77,20.59174463255222,0,4674,1,0,2,1.81672336755,3000,118225,3,23.46287855727406,0
7093,1,1,1,117961,118643,1,2,0,1,1,120559,2,68.00794787075097,1,0,1,304465,98.89698757962408,1,120562,120560,2,0,1,12.39,79.80681274524535,0,45018,3,2,1,3.38948161943,16569,118327,1,96.16056797888803,1
7094,1,1,1,118573,292795,1,1,2,1,1,117945,-1,2.325440737517148,2,0,1,151040,50.49273999643999,1,119082,280788,2,1,1,1.77,30.682269823151376,0,45973,1,0,1,1.11372684892,46613,118574,1,0.8212362298794851,2
7095,1,1,1,117893,117887,1,1,0,1,1,117895,0,22.078826424312215,-1,0,1,117897,13.794088327239972,1,117898,117896,1,1,1,1.77,38.98601162007134,0,44723,1,1,1,3.6534269341,55842,117894,1,30.977772870318432,-1
7096,1,1,1,118595,117887,1,1,2,1,1,81476,-1,24.838188727179876,-1,0,1,120238,24.060733183281492,1,118055,118054,0,-1,1,1.77,22.55959335201667,0,80733,1,-1,46,-0.342953930114,5223,118596,1,30.976976926357235,1
7097,1,1,1,118006,19721,1,2,1,1,1,117941,2,77.64289262851221,0,2,1,117897,89.90403442002096,1,117880,117879,2,0,1,1.77,94.11402571879935,0,36730,1,2,1,0.953893391586,19881,118007,1,80.63729564964008,-1
7098,1,1,1,117961,290919,1,-1,0,1,1,120526,2,85.35171032093535,0,0,1,118448,60.227514800776916,1,118322,118321,1,1,1,1.77,49.94520048023915,0,42346,1,1,1,0.234163325531,23804,118413,1,17.136915631201855,-1
7099,1,1,1,120864,121916,1,2,2,1,1,118171,1,30.50467083963514,-1,0,1,281792,48.905031908404716,1,122131,122129,0,2,1,1.77,10.97202830545031,0,18071,1,1,5,3.61850875662,2683,120865,1,73.91426878646323,1
7100,1,1,1,117961,118131,1,1,1,1,1,123519,0,34.11088294067507,1,0,1,278014,34.101973722926346,1,118532,118530,1,1,1,3.54,68.2597933283165,0,75077,16,-1,8,2.56415482169,13545,118386,2,52.1582986936996,-1
7101,1,1,1,117961,290919,1,-1,1,1,1,119181,0,92.14780092836381,2,0,1,240983,50.056019264072035,1,117908,117905,-1,0,1,3.54,87.57482035969014,0,4674,1,0,63,-2.29629641261,8074,118300,1,15.063669857907303,0
7102,1,2,1,117961,290919,1,0,2,1,1,118684,1,62.46204961811351,1,0,1,117906,48.04226133254406,1,117908,117905,2,-1,1,3.54,92.03079816999298,0,4674,2,1,1,1.0,122401,118446,1,9.561061844230622,2
7103,1,1,1,117961,290919,1,1,-1,1,1,253965,0,36.33944603756696,2,0,1,117906,90.73408573732394,1,117908,117905,-1,0,1,1.77,78.99358158433768,0,18523,1,0,1,1.0,32242,118327,1,24.850103828154136,2
7104,1,1,1,117961,290919,1,-1,0,1,1,122215,-1,29.122740450761665,2,0,1,117906,1.6048512053426833,1,118786,118784,2,0,1,15.93,38.45671308237624,1,675,3,0,1,-1.88747160777,851,117962,1,61.04754204500442,1
7105,1,1,1,117961,290919,1,2,-1,1,1,120722,0,20.598484088766433,0,0,1,117906,37.05116235399469,1,117908,117905,-1,1,3,1.77,36.455922294161525,0,34582,4,2,1,-1.99627384887,744,118300,1,43.303051984879836,1
7106,1,2,1,117961,118398,1,1,-1,1,1,118395,2,59.80118653359312,-1,0,1,311441,91.72296477726066,1,120649,120647,2,1,1,5.31,90.75107005167104,0,80950,5,2,1,1.0,3770,118343,1,23.281667472765843,2
7107,1,1,1,117961,290919,1,2,0,1,2,118881,0,35.45087876355319,0,6,1,117906,23.270569591226963,1,117908,117905,0,-1,1,1.77,30.6430454308789,0,36049,2,0,2,-1.24707887047,4500,118052,1,54.54066494274555,0
7108,1,1,1,118006,19721,1,0,-1,1,1,117941,2,62.92440066811762,0,1,1,127856,76.6139944900022,1,118570,118568,2,0,1,1.77,93.40043653179647,0,27754,1,2,3,-1.95949359008,25771,118007,1,10.043458751585622,1
7109,1,1,1,117961,118331,1,2,2,1,1,118631,0,33.81060046068111,-1,0,1,219829,7.021873372807219,1,119929,119928,0,2,1,1.77,3.4364661077762038,0,20290,1,1,1,2.72428645805,17598,118300,1,34.74594087430849,-1
7110,1,1,1,117961,118453,1,-1,2,1,1,119181,2,31.37671318481945,1,0,1,130134,14.687873704496091,1,118749,118747,-1,1,1,1.77,99.20031485670157,0,42198,1,2,16,-0.209915713666,770,118300,1,91.8808830953028,1
7111,1,1,1,117961,118453,1,-1,1,1,1,277693,2,24.43633317447025,-1,0,1,130134,68.01328531072394,1,120954,120952,1,1,1,1.77,70.19631753976105,0,44913,2,0,1,1.0,2296,118413,1,86.22737842591043,-1
7112,1,1,1,117961,118453,1,1,0,1,1,118746,1,41.047137627145894,2,11,1,152307,27.430847063842045,1,118454,118451,0,-1,1,1.77,54.958405784552,0,41313,1,1,9,-3.31292669529,7389,118386,1,23.878249970231046,1
7113,1,1,1,117961,118643,2,1,-1,1,1,126310,2,63.30668137230497,0,0,1,123881,99.70783819210806,1,118644,118641,1,0,1,42.48,45.77101433367089,0,25813,1,-1,1,1.0,46254,118327,1,5.054692118171378,2
7114,1,1,1,117961,118331,1,0,2,1,1,118458,0,82.69770997261553,0,1,2,301218,50.434512722028124,1,118332,307024,-1,-1,1,3.54,51.54213324571772,0,25992,1,1,3,1.35936861623,4933,118300,1,11.882393659295886,2
7115,1,1,1,117961,117887,1,0,-1,1,1,118066,-1,96.71316231624957,0,5,1,304465,71.80488589218122,1,117973,179731,2,2,1,1.77,93.0803685462381,0,36022,1,-1,1,0.112635870073,1938,118300,1,19.06134113891207,1
7116,1,1,1,117961,118295,1,1,2,1,1,118458,-1,23.19810606258509,1,0,1,118302,4.803303545599036,1,118296,118293,2,-1,1,1.77,25.888832847054978,0,73143,1,1,4,1.0,16701,118300,1,7.459411585614273,-1
7117,1,1,1,119134,117887,1,2,1,1,1,123173,-1,69.61253592426472,-1,7,1,173667,23.811236555767902,1,117898,117896,-1,1,1,8.85,42.09042088101821,0,33110,1,2,2,-0.629162074629,110900,119135,1,29.007710977195668,-1
7118,1,1,1,117961,118131,1,1,0,1,1,128801,2,23.210572496865957,-1,1,1,278014,82.90971027891952,1,120629,120628,2,1,1,1.77,84.88194666803201,0,20896,13,2,23,1.0,27358,118413,1,83.72973073667535,2
7119,1,1,1,117961,290919,1,-1,2,1,1,118910,1,19.046549815965864,0,1,2,240983,42.66100341639804,1,117908,117905,-1,-1,1,3.54,30.03966456486211,0,80247,5,0,1,0.847976200205,1249,117962,1,66.88874589376998,0
7120,1,1,1,118887,270488,1,-1,-1,2,1,118053,2,8.95012528967143,2,2,1,174445,62.54803296845836,1,118209,118207,1,1,1,69.03,51.18321712293217,0,86316,2,2,1,-2.26849782308,5238,118888,1,43.840630499117395,2
7121,1,1,1,119134,290919,1,2,0,1,1,120054,2,93.56127936738591,0,0,1,117906,0.9350456226452697,1,118322,118321,1,1,1,1.77,51.742225722296894,0,74462,1,2,121,3.6464358368,14752,119135,1,32.77459725675084,2
7122,1,1,1,117961,290919,1,2,-1,1,1,118514,1,64.34250273820945,-1,0,1,290919,57.34481851844249,1,118322,118321,1,2,1,47.79,60.43277968327418,0,44473,3,0,1,0.023605075309,5524,118343,1,82.94584076051534,-1
7123,1,1,1,117961,118398,1,1,-1,1,1,123144,0,67.87487252343696,2,0,1,125128,74.4400571706946,1,118892,118890,-1,1,1,1.77,82.01722208488297,0,18417,1,-1,3,0.107990763684,3770,118343,1,23.628632243415815,0
7124,1,1,1,117961,118398,1,2,2,1,1,118507,0,75.7239223713498,1,0,1,311441,92.23554324638975,1,118892,118890,0,1,1,1.77,63.27893665819744,0,79091,2,1,3,0.51935080628,21837,118327,1,67.08827617886239,0
7125,1,1,1,117882,117887,1,1,1,1,1,118552,2,89.87342631030366,2,0,1,122180,2.9771850765273777,1,118055,118054,2,-1,1,15.93,51.04437764184324,0,3660,1,1,160,1.2399955654,49024,123999,1,31.480070341353173,-1
7126,1,2,1,117961,118398,1,-1,-1,1,1,119984,-1,24.358387030000937,-1,7,1,311441,13.947121915659277,1,118892,118890,1,2,2,8.85,64.82948653416489,0,40863,1,2,1,-4.06698037106,1530,118300,1,6.292284479926746,0
7127,1,2,1,117961,290919,1,0,2,1,1,121979,0,20.75162706692968,1,0,1,240983,44.93052980748416,1,118322,118321,2,-1,1,1.77,62.17198196999283,0,2608,1,-1,1,1.72632210075,2610,118327,1,66.60849119373594,0
7128,1,1,1,117961,122032,1,1,1,1,1,123757,1,27.446460978458376,-1,1,1,124776,57.34390910204639,1,124777,124775,2,1,1,1.77,14.204828437071615,0,27123,4,0,2,-1.5342575832,23345,118327,1,57.51885236029908,2
7129,1,1,1,118752,292795,1,0,-1,1,1,119121,2,90.5950508092994,1,79,1,124151,60.033769425323314,1,117948,117946,-1,1,1,1.77,18.567835200411984,0,17307,2,1,1,0.252792707551,798,119070,1,17.376173572800834,2
7130,1,1,1,119062,119095,1,1,0,1,1,120323,-1,20.33706211031825,1,0,1,119094,14.855306770602283,1,119096,119093,-1,0,1,1.77,88.38117713628874,0,21431,2,-1,4,-1.39706639074,6986,119091,1,71.0890380833628,-1
7131,1,1,1,117961,290919,1,-1,2,1,1,120551,0,2.0992796049934648,-1,0,1,240983,64.08791224591295,1,118322,118321,-1,-1,1,1.77,43.89240491239471,0,75648,1,1,4,1.0,3000,118225,1,21.587516815970098,1
7132,1,1,1,117961,118205,1,-1,1,1,1,118821,0,1.5540711755817616,1,0,1,168365,99.74190474179738,1,118319,118318,1,2,1,1.77,97.79824011701434,0,79610,1,0,1,-0.21661389592,50736,118052,1,30.7786286497988,0
7133,1,1,1,117893,117887,2,-1,1,1,1,117895,0,72.17848799502703,-1,0,1,117897,88.49214894690081,1,117898,117896,0,0,1,1.77,69.68469327077533,0,26429,1,0,1,0.566460981602,36010,117894,1,94.37680847059524,1
7134,0,1,1,118256,292795,1,1,0,1,1,118623,0,66.07716298909318,2,0,1,286106,75.92028487539615,1,118997,118995,2,-1,1,1.77,30.310225538186973,0,42709,1,1,2,-0.00595060500296,18073,118257,1,88.36792008338978,1
7135,1,1,2,120140,118643,1,0,1,1,1,120559,2,53.01968346170103,0,0,1,304465,50.870553428391204,1,120619,120618,0,1,1,1.77,17.30843579319199,0,16502,3,-1,17,1.0,16566,120141,1,32.17523208558006,-1
7136,1,1,1,117935,118638,1,0,1,1,1,120694,0,28.333976342391253,-1,2,1,130218,97.50341160415068,1,118639,118636,0,1,1,1.77,28.640351908705163,0,75653,1,0,1,2.26142076123,2163,117936,1,86.15066766882116,0
7137,1,1,1,117961,290919,1,0,1,1,1,118352,-1,51.57475030924531,1,0,1,117906,4.134779299391145,1,118786,118784,1,2,1,5.31,37.78900667327356,0,37629,1,1,58,1.0,671,117962,1,96.56946510106842,0
7138,1,1,1,118090,119184,1,1,-1,1,1,131868,-1,57.00968760983096,0,6,1,119193,92.51189573300408,1,128095,128093,0,-1,1,1.77,55.43512819201053,0,45348,1,-1,241,-1.04429408175,54606,118091,1,36.85431019276722,2
